KKAN
seed 42:
(16:30:19) Iniciou execução...
Rodando na cuda:0
Ep   85/1700 [WARMUP] | R:  -72.83 | Media10:  -81.63 | Media100: -155.30 | eps: 0.653 | Buf:   9319
Ep   86/1700 [WARMUP] | R:  -42.90 | Media10:  -75.95 | Media100: -153.99 | eps: 0.650 | Buf:   9438
Ep   87/1700 [WARMUP] | R: -138.48 | Media10:  -77.75 | Media100: -153.81 | eps: 0.647 | Buf:   9569
Ep   88/1700 [WARMUP] | R: -222.54 | Media10:  -89.36 | Media100: -154.59 | eps: 0.643 | Buf:   9816
Ep   89/1700 [WARMUP] | R: -124.37 | Media10:  -95.66 | Media100: -154.25 | eps: 0.640 | Buf:   9947
Ep   90/1700 [WARMUP] | R:  -58.64 | Media10:  -94.01 | Media100: -153.19 | eps: 0.637 | Buf:  10088
Ep   91/1700 [WARMUP] | R:  -29.87 | Media10:  -90.80 | Media100: -151.84 | eps: 0.634 | Buf:  10319
Ep   92/1700 [WARMUP] | R:  -52.84 | Media10:  -90.42 | Media100: -150.76 | eps: 0.631 | Buf:  10403
Ep   93/1700 [WARMUP] | R: -191.46 | Media10: -104.83 | Media100: -151.20 | eps: 0.627 | Buf:  10583
Ep   94/1700 [WARMUP] | R: -229.72 | Media10: -116.37 | Media100: -152.03 | eps: 0.624 | Buf:  10834
Ep   95/1700 [WARMUP] | R:  -93.82 | Media10: -118.47 | Media100: -151.42 | eps: 0.621 | Buf:  10937
Ep   96/1700 [WARMUP] | R:  -39.64 | Media10: -118.14 | Media100: -150.26 | eps: 0.618 | Buf:  11009
Ep   97/1700 [WARMUP] | R:  -54.66 | Media10: -109.76 | Media100: -149.27 | eps: 0.615 | Buf:  11205
Ep   98/1700 [WARMUP] | R:  -76.81 | Media10:  -95.19 | Media100: -148.53 | eps: 0.612 | Buf:  11279
Ep   99/1700 [WARMUP] | R:  -44.41 | Media10:  -87.19 | Media100: -147.48 | eps: 0.609 | Buf:  11409
Ep  100/1700 [WARMUP] | R:  -63.51 | Media10:  -87.68 | Media100: -146.64 | eps: 0.606 | Buf:  11576
Ep  101/1700 | R: -100.21 | Media10:  -94.71 | Media100: -146.12 | eps: 0.603 | Buf:  11732
Ep  102/1700 | R:  -49.57 | Media10:  -94.38 | Media100: -143.98 | eps: 0.600 | Buf:  11861
Ep  103/1700 | R:  -88.70 | Media10:  -84.11 | Media100: -141.53 | eps: 0.597 | Buf:  12034
Ep  104/1700 | R:  -12.50 | Media10:  -62.38 | Media100: -140.31 | eps: 0.594 | Buf:  12201
Ep  105/1700 | R:   17.89 | Media10:  -51.21 | Media100: -138.89 | eps: 0.591 | Buf:  12298
Agente salvo em: resultados/kkan_agente_ac4ade94e6.pt
Ep  106/1700 | R:  -97.79 | Media10:  -57.03 | Media100: -137.09 | eps: 0.588 | Buf:  12473
Ep  107/1700 | R:  -87.45 | Media10:  -60.31 | Media100: -136.95 | eps: 0.585 | Buf:  12577
Ep  108/1700 | R: -250.49 | Media10:  -77.67 | Media100: -138.28 | eps: 0.582 | Buf:  12736
Ep  109/1700 | R: -149.54 | Media10:  -88.19 | Media100: -138.73 | eps: 0.579 | Buf:  12854
Ep  110/1700 | R:  -23.71 | Media10:  -84.21 | Media100: -137.94 | eps: 0.576 | Buf:  13021
Ep  111/1700 | R:  -21.42 | Media10:  -76.33 | Media100: -137.18 | eps: 0.573 | Buf:  13127
Ep  112/1700 | R: -114.19 | Media10:  -82.79 | Media100: -137.41 | eps: 0.570 | Buf:  13232
Ep  113/1700 | R:  -83.41 | Media10:  -82.26 | Media100: -137.43 | eps: 0.568 | Buf:  13472
Ep  114/1700 | R:  -78.66 | Media10:  -88.88 | Media100: -137.55 | eps: 0.565 | Buf:  13552
Ep  115/1700 | R:  -32.27 | Media10:  -93.89 | Media100: -136.88 | eps: 0.562 | Buf:  13644
Ep  116/1700 | R:  -32.44 | Media10:  -87.36 | Media100: -135.02 | eps: 0.559 | Buf:  13868
Ep  117/1700 | R:   24.25 | Media10:  -76.19 | Media100: -134.41 | eps: 0.556 | Buf:  13987
Agente salvo em: resultados/kkan_agente_443d946520.pt
Ep  118/1700 | R:   -8.28 | Media10:  -51.97 | Media100: -131.33 | eps: 0.554 | Buf:  14065
Ep  119/1700 | R: -133.73 | Media10:  -50.39 | Media100: -129.21 | eps: 0.551 | Buf:  14278
Ep  120/1700 | R: -123.01 | Media10:  -60.32 | Media100: -129.58 | eps: 0.548 | Buf:  14418
Ep  121/1700 | R: -145.33 | Media10:  -72.71 | Media100: -130.17 | eps: 0.545 | Buf:  14556
Ep  122/1700 | R:  -96.53 | Media10:  -70.94 | Media100: -129.42 | eps: 0.543 | Buf:  14723
Ep  123/1700 | R:  -30.75 | Media10:  -65.68 | Media100: -125.94 | eps: 0.540 | Buf:  14870
Ep  124/1700 | R:  -50.37 | Media10:  -62.85 | Media100: -125.68 | eps: 0.537 | Buf:  15081
